[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010823c @ 0x10823c  in=15 out_ir=25 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108278 @ 0x108278  in=5 out_ir=5 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010828c @ 0x10828c  in=16 out_ir=25 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001082cc @ 0x1082cc  in=5 out_ir=5 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001082e0 @ 0x1082e0  in=9 out_ir=11 skipped=1 (11%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108304 @ 0x108304  in=48 out_ir=74 skipped=1 (2%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001083c4 @ 0x1083c4  in=8 out_ir=13 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001083e4 @ 0x1083e4  in=46 out_ir=79 skipped=3 (6%) notes=3
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010849c @ 0x10849c  in=37 out_ir=64 skipped=2 (5%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108530 @ 0x108530  in=120 out_ir=191 skipped=5 (4%) notes=5
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108710 @ 0x108710  in=15 out_ir=21 skipped=1 (6%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010874c @ 0x10874c  in=59 out_ir=93 skipped=1 (1%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108838 @ 0x108838  in=76 out_ir=105 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108968 @ 0x108968  in=52 out_ir=76 skipped=6 (11%) notes=6
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108a38 @ 0x108a38  in=20 out_ir=26 skipped=1 (5%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108a88 @ 0x108a88  in=7 out_ir=10 skipped=1 (14%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108aa4 @ 0x108aa4  in=39 out_ir=50 skipped=2 (5%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108b40 @ 0x108b40  in=29 out_ir=44 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108bb4 @ 0x108bb4  in=35 out_ir=39 skipped=19 (54%) notes=19
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108c40 @ 0x108c40  in=38 out_ir=41 skipped=21 (55%) notes=21
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108cd8 @ 0x108cd8  in=32 out_ir=40 skipped=11 (34%) notes=11
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108d58 @ 0x108d58  in=61 out_ir=76 skipped=8 (13%) notes=8
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108e4c @ 0x108e4c  in=13 out_ir=19 skipped=1 (7%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108e80 @ 0x108e80  in=9 out_ir=11 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108ea4 @ 0x108ea4  in=6 out_ir=6 skipped=2 (33%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108ebc @ 0x108ebc  in=21 out_ir=28 skipped=1 (4%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00108f10 @ 0x108f10  in=23 out_ir=33 skipped=2 (8%) notes=2
